iiif_url,localIdentifier
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1160,a6c4d1ef93fbc12c02d8f05fe0739846ff1763e3
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1161_b,ef1b1ec357c22fdea835ccca413a57b011bc433d
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1162,277e74f140a01cbed00d534fb7570a172d4401a7
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1163,14eba53616873878879789d0784d46a96f30dfee
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1164,216ed5320b243c3bf4494d30822771d285059501
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1165,11665272e522f095744d24895b0a7b635c7bc815
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1166,07ffa3d6299d418215ff2ef0fb1e47e1989530c5
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1167,b8ba52b932a33a2c08b339449ace2e25deb4b803
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1168,0912af4fe295dba95f172b8d05f08fa2fe8977f4
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1169,084e30bb7de0b3bafda1a6ede5423d8ca2154ab3
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1170,476d67a8b3b10a5a976a646b1457aa82bbdcbbdc
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1171,3fd896e971a8fce3bc1771afcf2e326c7cd102a2
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1172,d36d474797d4d47ea90cd71158ff0c9751d2ae3f
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1173,823cdbea7571a2c8c8e1ccb9f29ef4f2507659c8
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1174,3d1ec4fd8c8b71663e5625e9cd9318d306dbe8ab
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1175,df8ac177eabfe7e9f852c3af14f7ccc894cfd297
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1176,8608100e16cfa435e2e2af05f3e6ddc6cef7a6f1
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1177,f89947a121cf1e7e808fab90b61527566a825a45
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1178,10428a1bb57bb167b54ed152425578f3f2b262a7
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1179,67db14f87b446f69d8ec16613730b88e1c13d6e4
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1180,123ddeb23a47457a72de44f49d2eff0b2ca2f72c
https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1181,70bd3e683f1093f1da89a425a2956c06ce773829
